###### This file has been automatically generated #####
######             EDIT WITH CARE!!!              #####
# Generated: August 27, 2014 5:19 PM
# Command: ROADMAPFILE OUTCOVER STREAM.MAP.DAT EFFWIDTH EFFDEPTH
# Workspace: c:\users\mbapt\desktop\150_m\farmington\run1\arcinfo
#                   Segment  Cut/Bank     Cut     Segment
#  Col  Row  ID      Length   Height     Width     Aspect   SINK?
#                     (m)      (m)        (m)       (d)    (optional)
#
39	61	8	181.1300	1.0175	0.0900	297.0000
40	61	8	181.0021	1.0175	0.0900	297.0000
46	61	8	106.0271	1.0175	0.0900	225.0000
41	62	8	181.1300	1.0175	0.0900	297.0000
42	62	8	150.0000	1.0175	0.0900	270.0000
43	62	8	150.0000	1.0175	0.0900	270.0000
44	62	8	150.0000	1.0175	0.0900	270.0000
45	62	8	181.1654	1.0175	0.0900	243.0000
50	51	9	 74.8845	0.9769	0.1200	0.0000
50	52	9	150.0550	0.9769	0.1200	315.0000
51	52	9	149.9450	0.9769	0.1200	315.0000
51	53	9	150.0000	0.9769	0.1200	0.0000
51	54	9	150.0000	0.9769	0.1200	0.0000
51	55	9	150.0000	0.9769	0.1200	0.0000
51	56	9	150.0000	0.9769	0.1200	0.0000
51	57	9	150.0000	0.9769	0.1200	0.0000
51	58	9	181.1426	0.9769	0.1200	27.0000
50	59	9	212.1320	0.9769	0.1200	45.0000
49	60	9	212.1320	0.9769	0.1200	45.0000
48	61	9	181.1654	0.9769	0.1200	63.0000
47	61	9	149.8379	0.9769	0.1200	45.0000
47	62	9	 75.1017	0.9769	0.1200	0.0000
46	61	10	105.9417	1.0562	0.1200	315.0000
47	62	10	106.1904	1.0562	0.1200	315.0000
79	54	11	105.9417	1.0661	0.0900	315.0000
80	55	11	181.1300	1.0661	0.0900	297.0000
81	55	11	181.0021	1.0661	0.0900	297.0000
82	56	11	212.1320	1.0661	0.0900	315.0000
83	57	11	212.1320	1.0661	0.0900	315.0000
84	58	11	181.0749	1.0661	0.0900	333.0000
84	59	11	181.1426	1.0661	0.0900	27.0000
83	60	11	212.1320	1.0661	0.0900	45.0000
82	61	11	212.0466	1.0661	0.0900	0.0000
83	62	11	181.0749	1.0661	0.0900	333.0000
83	63	11	181.0571	1.0661	0.0900	333.0000
84	64	11	181.0749	1.0661	0.0900	333.0000
84	65	11	181.0571	1.0661	0.0900	333.0000
85	66	11	212.1320	1.0661	0.0900	315.0000
89	66	11	211.9687	1.0661	0.0900	270.0000
86	67	11	181.1300	1.0661	0.0900	297.0000
87	67	11	150.0000	1.0661	0.0900	270.0000
88	67	11	181.1654	1.0661	0.0900	243.0000
90	67	11	212.1320	1.0661	0.0900	315.0000
91	68	11	212.1320	1.0661	0.0900	315.0000
92	69	11	181.0749	1.0661	0.0900	333.0000
92	70	11	150.0000	1.0661	0.0900	0.0000
92	71	11	150.0000	1.0661	0.0900	0.0000
92	72	11	150.0000	1.0661	0.0900	0.0000
92	73	11	150.0000	1.0661	0.0900	0.0000
92	74	11	150.0000	1.0661	0.0900	0.0000
92	75	11	150.0000	1.0661	0.0900	0.0000
92	76	11	150.0000	1.0661	0.0900	0.0000
92	77	11	150.0000	1.0661	0.0900	0.0000
92	78	11	150.0000	1.0661	0.0900	0.0000
92	79	11	150.0000	1.0661	0.0900	0.0000
92	80	11	150.0000	1.0661	0.0900	0.0000
92	81	11	150.0137	1.0661	0.0900	0.0000
92	82	11	 75.1017	1.0661	0.0900	0.0000
91	81	12	105.9417	1.3392	0.0600	315.0000
92	82	12	106.1904	1.3392	0.0600	315.0000
47	62	13	105.9417	1.0314	0.1500	315.0000
48	63	13	212.1320	1.0314	0.1500	315.0000
49	64	13	181.0749	1.0314	0.1500	333.0000
49	65	13	181.0571	1.0314	0.1500	333.0000
50	66	13	212.1320	1.0314	0.1500	315.0000
51	67	13	212.1320	1.0314	0.1500	315.0000
52	68	13	212.1320	1.0314	0.1500	315.0000
53	69	13	212.1320	1.0314	0.1500	315.0000
54	70	13	212.1320	1.0314	0.1500	315.0000
55	71	13	212.1320	1.0314	0.1500	315.0000
56	72	13	181.1300	1.0314	0.1500	297.0000
57	72	13	181.0021	1.0314	0.1500	297.0000
58	73	13	181.1300	1.0314	0.1500	297.0000
59	73	13	181.0021	1.0314	0.1500	297.0000
60	74	13	212.1320	1.0314	0.1500	315.0000
61	75	13	181.0749	1.0314	0.1500	333.0000
61	76	13	150.0000	1.0314	0.1500	0.0000
61	77	13	181.0571	1.0314	0.1500	333.0000
62	78	13	212.1320	1.0314	0.1500	315.0000
63	79	13	181.0749	1.0314	0.1500	333.0000
63	80	13	181.0571	1.0314	0.1500	333.0000
64	81	13	181.0749	1.0314	0.1500	333.0000
64	82	13	150.0000	1.0314	0.1500	0.0000
64	83	13	181.1426	1.0314	0.1500	27.0000
63	84	13	180.9895	1.0314	0.1500	27.0000
63	85	13	 75.1155	1.0314	0.1500	0.0000
62	85	14	 74.9396	1.1199	0.0900	270.0000
63	85	14	 75.0604	1.1199	0.0900	270.0000
70	68	15	 74.8845	1.0300	0.0900	0.0000
70	69	15	181.0571	1.0300	0.0900	333.0000
71	70	15	212.1320	1.0300	0.0900	315.0000
72	71	15	212.1320	1.0300	0.0900	315.0000
73	72	15	212.2175	1.0300	0.0900	0.0000
72	73	15	212.1320	1.0300	0.0900	45.0000
71	74	15	212.1320	1.0300	0.0900	45.0000
70	75	15	180.9895	1.0300	0.0900	27.0000
70	76	15	181.0571	1.0300	0.0900	333.0000
71	77	15	212.1320	1.0300	0.0900	315.0000
72	78	15	212.1320	1.0300	0.0900	315.0000
73	79	15	212.1320	1.0300	0.0900	315.0000
74	80	15	212.1320	1.0300	0.0900	315.0000
75	81	15	181.0749	1.0300	0.0900	333.0000
75	82	15	181.0571	1.0300	0.0900	333.0000
76	83	15	212.2175	1.0300	0.0900	0.0000
75	84	15	181.1654	1.0300	0.0900	63.0000
74	84	15	180.9667	1.0300	0.0900	63.0000
73	85	15	212.1320	1.0300	0.0900	45.0000
72	86	15	212.1320	1.0300	0.0900	45.0000
71	87	15	212.1320	1.0300	0.0900	45.0000
70	88	15	212.1320	1.0300	0.0900	45.0000
69	89	15	181.1654	1.0300	0.0900	63.0000
68	89	15	149.8379	1.0300	0.0900	45.0000
68	90	15	 75.1017	1.0300	0.0900	0.0000
63	85	16	 74.9396	1.0707	0.1500	270.0000
64	85	16	150.0000	1.0707	0.1500	270.0000
65	85	16	149.9450	1.0707	0.1500	315.0000
65	86	16	181.0571	1.0707	0.1500	333.0000
66	87	16	212.1320	1.0707	0.1500	315.0000
67	88	16	181.0749	1.0707	0.1500	333.0000
67	89	16	181.0571	1.0707	0.1500	333.0000
68	90	16	106.1904	1.0707	0.1500	315.0000
68	90	17	105.9417	1.1324	0.1800	315.0000
69	91	17	212.1320	1.1324	0.1800	315.0000
70	92	17	106.1904	1.1324	0.1800	315.0000
38	72	18	105.9417	1.0405	0.0900	315.0000
39	73	18	212.1320	1.0405	0.0900	315.0000
40	74	18	212.1320	1.0405	0.0900	315.0000
41	75	18	181.0749	1.0405	0.0900	333.0000
41	76	18	150.0550	1.0405	0.0900	315.0000
42	76	18	150.0000	1.0405	0.0900	270.0000
43	76	18	181.0021	1.0405	0.0900	297.0000
44	77	18	181.0749	1.0405	0.0900	333.0000
44	78	18	181.0571	1.0405	0.0900	333.0000
45	79	18	212.1320	1.0405	0.0900	315.0000
46	80	18	181.0749	1.0405	0.0900	333.0000
46	81	18	181.0571	1.0405	0.0900	333.0000
47	82	18	212.1320	1.0405	0.0900	315.0000
48	83	18	181.0749	1.0405	0.0900	333.0000
48	84	18	181.0571	1.0405	0.0900	333.0000
49	85	18	212.1320	1.0405	0.0900	315.0000
50	86	18	181.1300	1.0405	0.0900	297.0000
51	86	18	181.0021	1.0405	0.0900	297.0000
52	87	18	181.0749	1.0405	0.0900	333.0000
52	88	18	181.0571	1.0405	0.0900	333.0000
53	89	18	181.0749	1.0405	0.0900	333.0000
53	90	18	181.0571	1.0405	0.0900	333.0000
54	91	18	181.1300	1.0405	0.0900	297.0000
55	91	18	150.0000	1.0405	0.0900	270.0000
56	91	18	181.0021	1.0405	0.0900	297.0000
57	92	18	181.1300	1.0405	0.0900	297.0000
58	92	18	150.0000	1.0405	0.0900	270.0000
59	92	18	150.0000	1.0405	0.0900	270.0000
60	92	18	181.0021	1.0405	0.0900	297.0000
70	92	18	106.0271	1.0405	0.0900	225.0000
61	93	18	181.1300	1.0405	0.0900	297.0000
62	93	18	181.0021	1.0405	0.0900	297.0000
69	93	18	212.1320	1.0405	0.0900	225.0000
63	94	18	181.1300	1.0405	0.0900	297.0000
67	94	18	150.0000	1.0405	0.0900	270.0000
68	94	18	181.1654	1.0405	0.0900	243.0000
64	94	18	181.0021	1.0405	0.0900	297.0000
66	94	18	180.9667	1.0405	0.0900	243.0000
65	95	18	212.2953	1.0405	0.0900	270.0000
70	92	19	105.9417	1.0368	0.1800	315.0000
71	93	19	212.1320	1.0368	0.1800	315.0000
72	94	19	181.0749	1.0368	0.1800	333.0000
72	95	19	181.0571	1.0368	0.1800	333.0000
73	96	19	212.1320	1.0368	0.1800	315.0000
74	97	19	181.0749	1.0368	0.1800	333.0000
74	98	19	181.0571	1.0368	0.1800	333.0000
75	99	19	181.1300	1.0368	0.1800	297.0000
76	99	19	181.0021	1.0368	0.1800	297.0000
77	100	19	106.1904	1.0368	0.1800	315.0000
81	91	20	 74.8845	0.9996	0.0900	0.0000
81	92	20	181.0571	0.9996	0.0900	333.0000
82	93	20	181.0749	0.9996	0.0900	333.0000
82	94	20	181.1426	0.9996	0.0900	27.0000
81	95	20	181.1654	0.9996	0.0900	63.0000
80	95	20	149.8241	0.9996	0.0900	45.0000
80	96	20	150.0000	0.9996	0.0900	0.0000
80	97	20	150.0000	0.9996	0.0900	0.0000
80	98	20	181.1426	0.9996	0.0900	27.0000
79	99	20	212.1320	0.9996	0.0900	45.0000
77	100	20	 74.9396	0.9996	0.0900	90.0000
78	100	20	181.1654	0.9996	0.0900	63.0000
41	108	21	105.9417	1.0263	0.0600	315.0000
42	109	21	106.1904	1.0263	0.0600	315.0000
77	100	22	105.9417	0.9816	0.1800	315.0000
78	101	22	212.1320	0.9816	0.1800	315.0000
79	102	22	212.1320	0.9816	0.1800	315.0000
80	103	22	181.0749	0.9816	0.1800	333.0000
80	104	22	181.0571	0.9816	0.1800	333.0000
81	105	22	181.0749	0.9816	0.1800	333.0000
81	106	22	150.0000	0.9816	0.1800	0.0000
81	107	22	181.0571	0.9816	0.1800	333.0000
82	108	22	181.0749	0.9816	0.1800	333.0000
82	109	22	 75.1155	0.9816	0.1800	0.0000
92	82	23	105.9417	1.0331	0.1200	315.0000
93	83	23	212.1320	1.0331	0.1200	315.0000
94	84	23	212.1320	1.0331	0.1200	315.0000
95	85	23	212.1320	1.0331	0.1200	315.0000
96	86	23	212.1320	1.0331	0.1200	315.0000
97	87	23	181.0749	1.0331	0.1200	333.0000
97	88	23	181.1426	1.0331	0.1200	27.0000
96	89	23	180.9895	1.0331	0.1200	27.0000
96	90	23	181.0571	1.0331	0.1200	333.0000
97	91	23	212.1320	1.0331	0.1200	315.0000
98	92	23	212.1320	1.0331	0.1200	315.0000
99	93	23	212.1320	1.0331	0.1200	315.0000
100	94	23	181.0749	1.0331	0.1200	333.0000
100	95	23	181.1426	1.0331	0.1200	27.0000
98	96	23	150.0000	1.0331	0.1200	90.0000
99	96	23	181.1654	1.0331	0.1200	63.0000
97	96	23	180.9667	1.0331	0.1200	63.0000
96	97	23	212.1320	1.0331	0.1200	45.0000
95	98	23	180.9895	1.0331	0.1200	27.0000
95	99	23	150.0000	1.0331	0.1200	0.0000
95	100	23	150.0000	1.0331	0.1200	0.0000
95	101	23	150.0000	1.0331	0.1200	0.0000
95	102	23	150.0000	1.0331	0.1200	0.0000
95	103	23	181.0571	1.0331	0.1200	333.0000
96	104	23	181.0749	1.0331	0.1200	333.0000
96	105	23	181.0571	1.0331	0.1200	333.0000
97	106	23	181.0749	1.0331	0.1200	333.0000
97	107	23	150.0000	1.0331	0.1200	0.0000
97	108	23	181.0571	1.0331	0.1200	333.0000
98	109	23	181.0749	1.0331	0.1200	333.0000
98	110	23	150.0000	1.0331	0.1200	0.0000
98	111	23	 75.1155	1.0331	0.1200	0.0000
87	107	24	150.0000	1.0088	0.1500	90.0000
88	107	24	181.0021	1.0088	0.1500	117.0000
86	107	24	180.9667	1.0088	0.1500	63.0000
89	108	24	212.1320	1.0088	0.1500	135.0000
85	108	24	212.1320	1.0088	0.1500	45.0000
82	109	24	 74.9396	1.0088	0.1500	90.0000
83	109	24	150.0000	1.0088	0.1500	90.0000
84	109	24	181.1654	1.0088	0.1500	63.0000
90	109	24	212.1320	1.0088	0.1500	135.0000
91	110	24	212.1320	1.0088	0.1500	135.0000
92	111	24	212.1320	1.0088	0.1500	135.0000
98	111	24	106.0271	1.0088	0.1500	45.0000
93	112	24	181.1300	1.0088	0.1500	117.0000
94	112	24	150.0000	1.0088	0.1500	90.0000
95	112	24	150.0000	1.0088	0.1500	90.0000
96	112	24	150.0000	1.0088	0.1500	90.0000
97	112	24	181.1654	1.0088	0.1500	63.0000
42	109	25	 75.0742	1.0064	0.0600	270.0000
41	109	25	180.9529	1.0064	0.0600	243.0000
40	110	25	180.9895	1.0064	0.0600	207.0000
40	111	25	181.1426	1.0064	0.0600	207.0000
39	112	25	212.1320	1.0064	0.0600	225.0000
38	113	25	106.1049	1.0064	0.0600	225.0000
42	109	26	105.9417	1.0622	0.0900	315.0000
43	110	26	212.1320	1.0622	0.0900	315.0000
44	111	26	212.1320	1.0622	0.0900	315.0000
45	112	26	212.1320	1.0622	0.0900	315.0000
46	113	26	106.1904	1.0622	0.0900	315.0000
46	90	27	105.9417	1.0083	0.0900	315.0000
47	91	27	212.1320	1.0083	0.0900	315.0000
48	92	27	181.0749	1.0083	0.0900	333.0000
48	93	27	181.0571	1.0083	0.0900	333.0000
49	94	27	212.1320	1.0083	0.0900	315.0000
50	95	27	181.1300	1.0083	0.0900	297.0000
51	95	27	181.0021	1.0083	0.0900	297.0000
52	96	27	181.1300	1.0083	0.0900	297.0000
53	96	27	149.9450	1.0083	0.0900	315.0000
53	97	27	150.0000	1.0083	0.0900	0.0000
53	98	27	150.0000	1.0083	0.0900	0.0000
53	99	27	181.0571	1.0083	0.0900	333.0000
54	100	27	181.0749	1.0083	0.0900	333.0000
54	101	27	150.0000	1.0083	0.0900	0.0000
54	102	27	150.0000	1.0083	0.0900	0.0000
54	103	27	181.1426	1.0083	0.0900	27.0000
53	104	27	180.9895	1.0083	0.0900	27.0000
53	105	27	181.1426	1.0083	0.0900	27.0000
52	106	27	212.1320	1.0083	0.0900	45.0000
51	107	27	180.9895	1.0083	0.0900	27.0000
51	108	27	150.0000	1.0083	0.0900	0.0000
51	109	27	150.0000	1.0083	0.0900	0.0000
51	110	27	150.0000	1.0083	0.0900	0.0000
51	111	27	150.0000	1.0083	0.0900	0.0000
51	112	27	181.1426	1.0083	0.0900	27.0000
46	113	27	 74.9258	1.0083	0.0900	90.0000
47	113	27	150.0138	1.0083	0.0900	90.0000
48	113	27	150.0000	1.0083	0.0900	90.0000
49	113	27	150.0000	1.0083	0.0900	90.0000
50	113	27	181.1654	1.0083	0.0900	63.0000
82	109	28	 74.8845	1.0788	0.1800	0.0000
82	110	28	150.0000	1.0788	0.1800	0.0000
82	111	28	150.0000	1.0788	0.1800	0.0000
82	112	28	150.0000	1.0788	0.1800	0.0000
82	113	28	150.0000	1.0788	0.1800	0.0000
82	114	28	 75.1155	1.0788	0.1800	0.0000
76	112	29	105.9417	1.0594	0.0900	315.0000
77	113	29	181.1300	1.0594	0.0900	297.0000
78	113	29	150.0000	1.0594	0.0900	270.0000
79	113	29	150.0000	1.0594	0.0900	270.0000
80	113	29	181.0021	1.0594	0.0900	297.0000
81	114	29	181.1300	1.0594	0.0900	297.0000
82	114	29	 75.0604	1.0594	0.0900	270.0000
98	111	30	 74.9396	1.0932	0.1200	90.0000
99	111	30	181.0021	1.0932	0.1200	117.0000
100	112	30	212.1320	1.0932	0.1200	135.0000
101	113	30	212.1320	1.0932	0.1200	135.0000
102	114	30	212.1320	1.0932	0.1200	135.0000
103	115	30	212.1320	1.0932	0.1200	135.0000
104	116	30	181.0749	1.0932	0.1200	153.0000
104	117	30	181.0571	1.0932	0.1200	153.0000
105	118	30	181.0749	1.0932	0.1200	153.0000
105	119	30	 75.1155	1.0932	0.1200	180.0000
109	118	31	150.0000	1.1042	0.0900	90.0000
110	118	31	150.0000	1.1042	0.0900	90.0000
111	118	31	 75.0604	1.1042	0.0900	90.0000
108	118	31	180.9667	1.1042	0.0900	63.0000
105	119	31	105.9417	1.1042	0.0900	135.0000
107	119	31	212.1320	1.1042	0.0900	45.0000
106	120	31	212.2953	1.1042	0.0900	90.0000
105	119	32	 74.8983	1.1218	0.0600	180.0000
105	120	32	149.9862	1.1218	0.0600	180.0000
105	121	32	150.0000	1.1218	0.0600	180.0000
105	122	32	 75.1155	1.1218	0.0600	180.0000
82	114	33	 74.8845	0.9954	0.1800	0.0000
82	115	33	181.0571	0.9954	0.1800	333.0000
83	116	33	212.1320	0.9954	0.1800	315.0000
84	117	33	181.0749	0.9954	0.1800	333.0000
84	118	33	181.0571	0.9954	0.1800	333.0000
85	119	33	181.0749	0.9954	0.1800	333.0000
85	120	33	150.0000	0.9954	0.1800	0.0000
85	121	33	181.0571	0.9954	0.1800	333.0000
86	122	33	181.0749	0.9954	0.1800	333.0000
86	123	33	181.0571	0.9954	0.1800	333.0000
87	124	33	212.1320	0.9954	0.1800	315.0000
88	125	33	181.0749	0.9954	0.1800	333.0000
88	126	33	150.0000	0.9954	0.1800	0.0000
88	127	33	150.0000	0.9954	0.1800	0.0000
88	128	33	150.0000	0.9954	0.1800	0.0000
88	129	33	181.0571	0.9954	0.1800	333.0000
89	130	33	181.0749	0.9954	0.1800	333.0000
89	131	33	181.0571	0.9954	0.1800	333.0000
90	132	33	181.0749	0.9954	0.1800	333.0000
90	133	33	181.0571	0.9954	0.1800	333.0000
91	134	33	212.1320	0.9954	0.1800	315.0000
92	135	33	212.1320	0.9954	0.1800	315.0000
93	136	33	212.1320	0.9954	0.1800	315.0000
94	137	33	181.1300	0.9954	0.1800	297.0000
95	137	33	 75.0604	0.9954	0.1800	270.0000
97	136	34	150.0000	0.9840	0.0900	90.0000
98	136	34	150.0000	0.9840	0.0900	90.0000
99	136	34	181.0021	0.9840	0.0900	117.0000
96	136	34	180.9667	0.9840	0.0900	63.0000
95	137	34	106.1049	0.9840	0.0900	45.0000
100	137	34	212.1320	0.9840	0.0900	135.0000
101	138	34	181.1300	0.9840	0.0900	117.0000
102	138	34	 75.0604	0.9840	0.0900	90.0000
131	134	35	105.9417	1.0514	0.0900	315.0000
132	135	35	212.1320	1.0514	0.0900	315.0000
133	136	35	212.1320	1.0514	0.0900	315.0000
134	137	35	212.1320	1.0514	0.0900	315.0000
135	138	35	181.0749	1.0514	0.0900	333.0000
135	139	35	150.0000	1.0514	0.0900	0.0000
135	140	35	150.0000	1.0514	0.0900	0.0000
135	141	35	150.0000	1.0514	0.0900	0.0000
135	142	35	181.0571	1.0514	0.0900	333.0000
136	143	35	212.1320	1.0514	0.0900	315.0000
137	144	35	106.1904	1.0514	0.0900	315.0000
118	141	36	 74.9396	1.0650	0.0900	270.0000
119	141	36	150.0000	1.0650	0.0900	270.0000
120	141	36	150.0000	1.0650	0.0900	270.0000
121	141	36	150.0000	1.0650	0.0900	270.0000
122	141	36	150.0000	1.0650	0.0900	270.0000
123	141	36	181.0021	1.0650	0.0900	297.0000
124	142	36	212.1320	1.0650	0.0900	315.0000
130	143	36	149.8241	1.0650	0.0900	225.0000
125	143	36	212.1320	1.0650	0.0900	315.0000
131	143	36	181.0021	1.0650	0.0900	297.0000
132	144	36	181.1300	1.0650	0.0900	297.0000
133	144	36	150.0000	1.0650	0.0900	270.0000
134	144	36	150.0000	1.0650	0.0900	270.0000
135	144	36	150.0000	1.0650	0.0900	270.0000
136	144	36	149.9863	1.0650	0.0900	270.0000
137	144	36	 75.0742	1.0650	0.0900	270.0000
126	144	36	212.1320	1.0650	0.0900	315.0000
130	144	36	181.1426	1.0650	0.0900	207.0000
127	145	36	181.1300	1.0650	0.0900	297.0000
128	145	36	150.0000	1.0650	0.0900	270.0000
129	145	36	181.1654	1.0650	0.0900	243.0000
42	132	37	 74.8845	1.0136	0.0900	0.0000
42	133	37	181.0571	1.0136	0.0900	333.0000
43	134	37	181.0749	1.0136	0.0900	333.0000
43	135	37	150.0000	1.0136	0.0900	0.0000
43	136	37	150.0000	1.0136	0.0900	0.0000
43	137	37	181.0571	1.0136	0.0900	333.0000
44	138	37	212.1320	1.0136	0.0900	315.0000
45	139	37	181.0749	1.0136	0.0900	333.0000
45	140	37	150.0000	1.0136	0.0900	0.0000
45	141	37	181.0571	1.0136	0.0900	333.0000
46	142	37	212.1320	1.0136	0.0900	315.0000
47	143	37	181.0749	1.0136	0.0900	333.0000
47	144	37	181.0571	1.0136	0.0900	333.0000
48	145	37	212.1320	1.0136	0.0900	315.0000
49	146	37	106.1904	1.0136	0.0900	315.0000
37	140	38	105.9417	1.0097	0.0900	315.0000
38	141	38	212.1320	1.0097	0.0900	315.0000
39	142	38	212.1320	1.0097	0.0900	315.0000
40	143	38	212.1320	1.0097	0.0900	315.0000
41	144	38	181.1300	1.0097	0.0900	297.0000
42	144	38	181.0021	1.0097	0.0900	297.0000
43	145	38	181.1300	1.0097	0.0900	297.0000
44	145	38	181.0021	1.0097	0.0900	297.0000
45	146	38	181.1300	1.0097	0.0900	297.0000
46	146	38	150.0000	1.0097	0.0900	270.0000
47	146	38	150.0000	1.0097	0.0900	270.0000
48	146	38	149.9863	1.0097	0.0900	270.0000
49	146	38	 75.0742	1.0097	0.0900	270.0000
49	146	39	105.9417	1.0910	0.1200	315.0000
50	147	39	106.1904	1.0910	0.1200	315.0000
47	147	40	 74.9396	1.0503	0.0600	270.0000
48	147	40	150.0000	1.0503	0.0600	270.0000
49	147	40	149.9863	1.0503	0.0600	270.0000
50	147	40	 75.0742	1.0503	0.0600	270.0000
60	143	41	 74.8845	1.0101	0.0600	0.0000
60	144	41	150.0000	1.0101	0.0600	0.0000
60	145	41	181.0571	1.0101	0.0600	333.0000
61	146	41	212.1320	1.0101	0.0600	315.0000
62	147	41	106.1904	1.0101	0.0600	315.0000
57	145	42	150.0000	1.0060	0.1200	270.0000
58	145	42	181.0021	1.0060	0.1200	297.0000
56	145	42	180.9667	1.0060	0.1200	243.0000
54	146	42	150.0000	1.0060	0.1200	270.0000
55	146	42	181.1654	1.0060	0.1200	243.0000
59	146	42	212.1320	1.0060	0.1200	315.0000
53	146	42	180.9667	1.0060	0.1200	243.0000
50	147	42	 74.9396	1.0060	0.1200	270.0000
51	147	42	150.0000	1.0060	0.1200	270.0000
52	147	42	181.1654	1.0060	0.1200	243.0000
60	147	42	181.1300	1.0060	0.1200	297.0000
61	147	42	149.9863	1.0060	0.1200	270.0000
62	147	42	 75.0742	1.0060	0.1200	270.0000
137	144	43	105.9417	1.0987	0.1200	315.0000
138	145	43	181.1300	1.0987	0.1200	297.0000
139	145	43	149.9450	1.0987	0.1200	315.0000
139	146	43	150.0000	1.0987	0.1200	0.0000
139	147	43	150.0000	1.0987	0.1200	0.0000
139	148	43	150.0000	1.0987	0.1200	0.0000
139	149	43	 75.1155	1.0987	0.1200	0.0000
139	149	44	 75.0604	1.0359	0.0600	270.0000
138	149	44	180.9667	1.0359	0.0600	243.0000
137	150	44	212.1320	1.0359	0.0600	225.0000
136	151	44	106.1049	1.0359	0.0600	225.0000
46	113	45	105.9417	1.0154	0.1500	315.0000
47	114	45	212.1320	1.0154	0.1500	315.0000
